time,irradiance,power,theoretical_power,temp,humidity,wind_speed,cloud_cover (%),gti,precipitation
16-08-2022 17:05,278,0,50.4823536,29.982,69.718,15.062,13.469,136.429,0
16-08-2022 17:10,400,0,72.63648,29.866,70.507,15.007,15.917,120.243,0
16-08-2022 17:15,411,0,74.6339832,29.753,71.39,14.927,19.67,103.504,0
16-08-2022 17:20,251,0,45.5793912,29.644,72.347,14.825,24.403,86.658,0
16-08-2022 17:25,221,0,40.1316552,29.537,73.354,14.705,29.788,70.148,0
16-08-2022 17:35,146,0,26.5123152,29.335,75.431,14.421,41.212,39.914,0
16-08-2022 17:40,170,0,30.870504,29.24,76.457,14.264,46.597,27.077,0
16-08-2022 17:45,126,0,22.8804912,29.149,77.445,14.101,51.33,16.353,0
16-08-2022 17:50,111,0,20.1566232,29.062,78.373,13.934,55.083,8.185,0
16-08-2022 17:55,94,0,17.0695728,28.98,79.218,13.766,57.531,3.018,0
16-08-2022 18:00,83,0,15.0720696,28.902,79.96,13.602,58.573,0.623,0
16-08-2022 18:05,65,0,11.803428,28.828,80.588,13.442,58.428,0,0
16-08-2022 18:10,76,0,13.8009312,28.76,81.106,13.289,57.455,0,0
16-08-2022 18:15,64,0,11.6218368,28.695,81.523,13.144,55.929,0,0
16-08-2022 18:20,45,0,8.171604,28.636,81.854,13.006,53.947,0,0
16-08-2022 18:25,36,0,6.5372832,28.58,82.112,12.878,51.603,0,0
16-08-2022 18:30,40,0,7.263648,28.529,82.311,12.76,48.995,0,0
16-08-2022 18:35,43,0,7.8084216,28.482,82.464,12.652,46.216,0,0
16-08-2022 18:40,35,0,6.355692,28.438,82.584,12.556,43.364,0,0
16-08-2022 18:45,28,0,5.0845536,28.399,82.685,12.473,40.534,0,0
16-08-2022 18:50,35,0,6.355692,28.363,82.782,12.402,37.822,0,0
16-08-2022 18:55,28,0,5.0845536,28.33,82.886,12.346,35.324,0,0
17-08-2022 05:05,2,0,0.3631824,25.59,84.834,10.81,100,0.094,0
17-08-2022 05:10,2,0,0.3631824,25.58,84.751,11.157,100,0.261,0
17-08-2022 05:15,2,0,0.3631824,25.573,84.783,11.553,100,0.538,0
17-08-2022 05:20,1,0,0.1815912,25.567,84.91,11.988,100,0.921,0
17-08-2022 05:25,3,0,0.5447736,25.564,85.112,12.451,100,1.408,0
17-08-2022 05:30,3,0,0.5447736,25.563,85.37,12.932,100,1.997,0
17-08-2022 05:35,4,0,0.7263648,25.564,85.663,13.42,100,2.685,0
17-08-2022 05:40,2,0,0.3631824,25.567,85.972,13.903,100,3.47,0
17-08-2022 05:45,3,0,0.5447736,25.572,86.277,14.371,100,4.35,0
17-08-2022 05:50,3,0,0.5447736,25.579,86.559,14.814,100,5.321,0
17-08-2022 05:55,2,0,0.3631824,25.589,86.798,15.221,100,6.381,0.012
17-08-2022 06:00,2,0,0.3631824,25.601,86.974,15.581,99.948,8.039,0.109
17-08-2022 06:05,2,0,0.3631824,25.616,87.075,15.888,99.75,11.239,0.119
17-08-2022 06:10,3,0,0.5447736,25.635,87.095,16.137,99.333,16.808,0.154
17-08-2022 06:15,2,0,0.3631824,25.657,87.033,16.328,98.694,24.952,0.081
17-08-2022 06:20,2,0,0.3631824,25.685,86.892,16.46,97.889,35.323,0.102
17-08-2022 06:25,3,0,0.5447736,25.719,86.671,16.534,96.972,47.577,0.102
17-08-2022 06:30,3,0,0.5447736,25.76,86.371,16.548,96,61.367,0.088
17-08-2022 06:35,3,0,0.5447736,25.809,85.994,16.503,95.028,76.348,0.06
17-08-2022 06:40,1,0,0.1815912,25.867,85.54,16.399,94.111,92.173,0.024
17-08-2022 06:45,2,0,0.3631824,25.935,85.01,16.234,93.306,108.497,0.025
17-08-2022 06:55,4,0,0.7263648,26.102,83.728,15.725,92.25,141.259,0.075
17-08-2022 07:00,3,0,0.5447736,26.204,82.976,15.38,92.059,157.461,0.064
17-08-2022 07:05,6,0,1.0895472,26.319,82.156,14.98,92.031,174.167,0
17-08-2022 07:10,1,0,0.1815912,26.445,81.274,14.532,92.083,191.994,0
17-08-2022 07:15,6,0,1.0895472,26.582,80.338,14.049,92.163,211.138,0
17-08-2022 07:20,6,0,1.0895472,26.729,79.357,13.544,92.264,231.347,0
17-08-2022 07:25,14,0,2.5422768,26.884,78.341,13.029,92.378,252.37,0
17-08-2022 07:30,19,0,3.4502328,27.046,77.299,12.517,92.5,273.954,0
17-08-2022 07:35,20,0,3.631824,27.214,76.24,12.022,92.622,295.85,0
17-08-2022 07:40,24,0,4.3581888,27.387,75.173,11.555,92.736,317.806,0
17-08-2022 07:45,24,0,4.3581888,27.563,74.108,11.129,92.837,339.57,0
17-08-2022 07:50,20,0,3.631824,27.742,73.053,10.758,92.917,360.892,0
17-08-2022 07:55,19,0,3.4502328,27.921,72.019,10.455,92.969,381.519,0
17-08-2022 08:00,22,0,3.9950064,28.1,71.012,10.23,92.993,401.38,0
17-08-2022 08:05,23,0,4.1765976,28.277,70.039,10.088,93,420.64,0
17-08-2022 08:10,26,0,4.7213712,28.454,69.101,10.028,93,439.549,0
17-08-2022 08:15,33,0,5.9925096,28.629,68.195,10.039,93,458.269,0
17-08-2022 08:20,36,0,6.5372832,28.804,67.318,10.111,93,476.808,0
17-08-2022 08:25,53,0,9.6243336,28.978,66.468,10.233,93,495.176,0
17-08-2022 08:30,68,0,12.3482016,29.152,65.641,10.394,93,513.382,0
17-08-2022 08:35,73,0,13.2561576,29.325,64.834,10.584,93,531.437,0
17-08-2022 08:40,72,0,13.0745664,29.499,64.045,10.792,93,549.349,0
17-08-2022 08:50,83,0,15.0720696,29.848,62.506,11.218,93,584.786,0
17-08-2022 08:55,90,0,16.343208,30.024,61.751,11.416,93,602.329,0
17-08-2022 09:00,101,0,18.3407112,30.2,61.001,11.589,93.013,619.892,0
17-08-2022 09:05,109,0,19.7934408,30.378,60.256,11.732,93.062,637.682,0
17-08-2022 09:10,114,0,20.7013968,30.557,59.516,11.843,93.166,655.833,0
17-08-2022 09:15,128,0,23.2436736,30.735,58.785,11.924,93.326,674.283,0
17-08-2022 09:20,143,0,25.9675416,30.912,58.064,11.978,93.528,692.821,0
17-08-2022 09:25,160,0,29.054592,31.087,57.356,12.008,93.757,711.238,0
17-08-2022 09:30,168,0,30.5073216,31.26,56.665,12.018,94,729.323,0
17-08-2022 09:35,188,0,34.1391456,31.429,55.992,12.009,94.243,746.867,0
17-08-2022 09:40,213,0,38.6789256,31.594,55.341,11.986,94.472,763.658,0
17-08-2022 09:45,229,0,41.5843848,31.754,54.715,11.95,94.674,779.487,0
17-08-2022 09:50,210,0,38.134152,31.909,54.117,11.905,94.834,794.144,0
17-08-2022 09:55,215,0,39.042108,32.057,53.548,11.854,94.938,807.418,0
17-08-2022 10:00,272,0,49.3928064,32.197,53.012,11.8,94.954,819.391,0
17-08-2022 10:05,564,0,102.4174368,32.33,52.51,11.743,94.844,830.464,0
17-08-2022 10:10,539,0,97.8776568,32.456,52.042,11.684,94.584,841.074,0
17-08-2022 10:15,740,0,134.377488,32.575,51.608,11.622,94.184,851.407,0
17-08-2022 10:20,763,0,138.5540856,32.689,51.205,11.556,93.681,861.367,0
17-08-2022 10:25,757,0,137.4645384,32.798,50.834,11.484,93.108,870.861,0
17-08-2022 10:30,761,0,138.1909032,32.903,50.492,11.405,92.5,879.792,0
17-08-2022 10:35,713,0,129.4745256,33.005,50.18,11.316,91.892,888.068,0
17-08-2022 10:45,345,0,62.648964,33.204,49.636,11.108,90.816,902.273,0
17-08-2022 10:50,298,0,54.1141776,33.302,49.403,10.985,90.416,908.012,0
17-08-2022 10:55,331,0,60.1066872,33.401,49.194,10.847,90.156,912.717,0
17-08-2022 11:00,384,0,69.7310208,33.5,49.007,10.695,90.085,916.487,0
17-08-2022 11:05,251,0,45.5793912,33.601,48.843,10.526,90.25,919.631,0
17-08-2022 11:10,242,0,43.9450704,33.703,48.698,10.343,90.667,922.481,0
17-08-2022 11:15,485,0,88.071732,33.804,48.573,10.147,91.306,925.195,0
17-08-2022 11:20,543,0,98.6040216,33.904,48.464,9.941,92.111,927.744,0
17-08-2022 11:25,532,0,96.6065184,34.001,48.37,9.727,93.028,930.099,0
17-08-2022 11:30,744,0,135.1038528,34.094,48.29,9.508,94,932.232,0
17-08-2022 11:35,835,0,151.628652,34.182,48.222,9.285,94.972,934.115,0
17-08-2022 11:40,810,0,147.088872,34.263,48.164,9.061,95.889,935.718,0
17-08-2022 11:45,844,0,153.2629728,34.336,48.114,8.839,96.694,937.013,0
17-08-2022 11:50,834,0,151.4470608,34.4,48.072,8.621,97.333,937.97,0
17-08-2022 11:55,853,0,154.8972936,34.453,48.034,8.408,97.75,938.562,0
17-08-2022 12:00,879,0,159.6186648,34.496,48.001,8.203,97.908,937.991,0
17-08-2022 12:05,853,0,154.8972936,34.526,47.972,8.01,97.813,934.869,0
17-08-2022 12:10,870,0,157.984344,34.544,47.949,7.829,97.5,928.069,0
17-08-2022 12:15,895,0,162.524124,34.551,47.937,7.665,97.021,917.494,0
17-08-2022 12:20,884,0,160.5266208,34.547,47.94,7.518,96.416,903.902,0
17-08-2022 12:25,924,0,167.7902688,34.532,47.962,7.393,95.729,888.052,0
17-08-2022 12:30,947,0,171.9668664,34.508,48.007,7.291,95,870.702,0
17-08-2022 12:40,747,0,135.6486264,34.434,48.186,7.167,93.584,834.534,0
17-08-2022 12:45,338,0,61.3778256,34.385,48.329,7.15,92.979,817.234,0
17-08-2022 12:50,497,0,90.2508264,34.329,48.512,7.168,92.5,801.468,0
17-08-2022 12:55,462,0,83.8951344,34.266,48.74,7.221,92.187,787.994,0
17-08-2022 13:00,392,0,71.1837504,34.198,49.018,7.313,92.062,777.091,0
17-08-2022 13:05,358,0,65.0096496,34.125,49.346,7.444,92.109,768.345,0
17-08-2022 13:10,281,0,51.0271272,34.047,49.727,7.61,92.293,761.011,0
17-08-2022 13:15,267,0,48.4848504,33.964,50.158,7.807,92.576,754.499,0
17-08-2022 13:20,491,0,89.1612792,33.878,50.638,8.029,92.937,748.588,0
17-08-2022 13:25,426,0,77.3578512,33.788,51.164,8.272,93.354,743.057,0
17-08-2022 13:30,339,0,61.5594168,33.696,51.735,8.529,93.804,737.682,0
17-08-2022 13:35,314,0,57.0196368,33.601,52.35,8.797,94.265,732.244,0
17-08-2022 13:40,301,0,54.6589512,33.503,53.006,9.068,94.715,726.52,0
17-08-2022 13:45,316,0,57.3828192,33.404,53.702,9.339,95.132,720.288,0
17-08-2022 13:50,696,0,126.3874752,33.303,54.436,9.603,95.493,713.328,0
17-08-2022 13:55,1028,0,186.6757536,33.202,55.206,9.856,95.776,705.418,0.013
17-08-2022 14:00,974,0,176.8698288,33.1,56.01,10.093,95.98,696.036,0.016
17-08-2022 14:05,423,0,76.8130776,32.998,56.843,10.311,96.13,684.524,0.026
17-08-2022 14:10,931,0,169.0614072,32.896,57.697,10.51,96.257,670.474,0.014
17-08-2022 14:15,883,0,160.3450296,32.796,58.562,10.694,96.379,654.019,0.011
17-08-2022 14:20,949,0,172.3300488,32.696,59.425,10.866,96.493,635.678,0.001
17-08-2022 14:25,466,0,84.6214992,32.599,60.277,11.029,96.6,615.967,0.011
17-08-2022 14:30,800,0,145.27296,32.503,61.106,11.187,96.696,595.405,0.014
17-08-2022 14:40,351,0,63.7385112,32.321,62.649,11.499,96.855,553.795,0.019
17-08-2022 14:45,716,0,130.0192992,32.235,63.341,11.661,96.914,533.782,0.023
17-08-2022 14:50,494,0,89.7060528,32.152,63.965,11.83,96.958,514.988,0.024
17-08-2022 14:55,838,0,152.1734256,32.075,64.511,12.011,96.985,497.929,0.014
17-08-2022 15:00,869,0,157.8027528,32.002,64.968,12.205,96.945,482.825,0.016
17-08-2022 15:05,327,0,59.3803224,31.934,65.332,12.413,96.75,469.436,0.015
17-08-2022 15:10,292,0,53.0246304,31.871,65.608,12.629,96.333,457.287,0.022
17-08-2022 15:15,304,0,55.2037248,31.814,65.806,12.844,95.694,445.962,0.014
17-08-2022 15:20,885,0,160.708212,31.761,65.938,13.05,94.889,435.266,0.015
17-08-2022 15:25,199,0,36.1366488,31.714,66.016,13.238,93.972,425.004,0.007
17-08-2022 15:30,479,0,86.9821848,31.67,66.05,13.398,93,414.98,0.008
17-08-2022 15:35,234,0,42.4923408,31.632,66.054,13.521,92.028,405.001,0.011
17-08-2022 15:40,592,0,107.5019904,31.597,66.038,13.598,91.111,394.869,0.016
17-08-2022 15:45,282,0,51.2087184,31.567,66.014,13.621,90.306,384.391,0.023
17-08-2022 15:55,477,0,86.6190024,31.519,65.99,13.466,89.25,361.614,0.018
17-08-2022 16:00,508,0,92.2483296,31.501,66.012,13.271,89.072,348.914,0.008
17-08-2022 16:05,248,0,45.0346176,31.486,66.069,12.996,89.094,335.146,0
17-08-2022 16:10,623,0,113.1313176,31.473,66.162,12.649,89.25,320.314,0
17-08-2022 16:15,569,0,103.3253928,31.46,66.293,12.247,89.49,304.569,0
17-08-2022 16:20,572,0,103.8701664,31.446,66.461,11.808,89.792,288.114,0
17-08-2022 16:25,553,0,100.4199336,31.429,66.664,11.35,90.135,271.151,0
17-08-2022 16:35,489,0,88.7980968,31.381,67.173,10.451,90.865,236.516,0
17-08-2022 16:40,195,0,35.410284,31.346,67.478,10.046,91.208,219.251,0
17-08-2022 16:45,474,0,86.0742288,31.301,67.814,9.694,91.51,202.29,0
17-08-2022 16:50,441,0,80.0817192,31.246,68.182,9.414,91.75,185.838,0
17-08-2022 16:55,425,0,77.17626,31.177,68.581,9.224,91.906,170.098,0
17-08-2022 17:00,420,0,76.268304,31.095,69.009,9.14,91.777,154.824,0
17-08-2022 17:05,366,0,66.4623792,30.998,69.465,9.167,91.031,139.383,0
17-08-2022 17:10,375,0,68.0967,30.888,69.944,9.298,89.417,123.233,0
17-08-2022 17:15,350,0,63.55692,30.766,70.443,9.515,86.941,106.373,0
17-08-2022 17:20,333,0,60.4698696,30.635,70.955,9.799,83.819,89.279,0
17-08-2022 17:25,319,0,57.9275928,30.496,71.477,10.129,80.267,72.428,0
17-08-2022 17:30,305,0,55.385316,30.352,72.004,10.485,76.5,56.297,0
17-08-2022 17:35,287,0,52.1166744,30.206,72.53,10.848,72.733,41.364,0
17-08-2022 17:40,270,0,49.029624,30.058,73.052,11.198,69.181,28.105,0
17-08-2022 17:45,247,0,44.8530264,29.912,73.563,11.514,66.059,16.997,0
17-08-2022 17:50,221,0,40.1316552,29.77,74.06,11.776,63.583,8.518,0
17-08-2022 17:55,214,0,38.8605168,29.633,74.538,11.966,61.969,3.144,0
17-08-2022 18:00,100,0,18.15912,29.503,74.991,12.064,61.361,0.65,0
17-08-2022 18:10,89,0,16.1616168,29.272,75.819,11.968,63,0,0
17-08-2022 18:15,74,0,13.4377488,29.17,76.196,11.792,64.917,0,0
17-08-2022 18:20,66,0,11.9850192,29.077,76.553,11.551,67.333,0,0
17-08-2022 18:25,62,0,11.2586544,28.993,76.892,11.261,70.083,0,0
17-08-2022 18:30,58,0,10.5322896,28.916,77.216,10.939,73,0,0
17-08-2022 18:35,64,0,11.6218368,28.847,77.527,10.6,75.917,0,0
17-08-2022 18:40,56,0,10.1691072,28.785,77.829,10.261,78.667,0,0
17-08-2022 18:45,45,0,8.171604,28.73,78.125,9.939,81.083,0,0
17-08-2022 18:50,35,0,6.355692,28.682,78.417,9.648,83,0,0
17-08-2022 18:55,33,0,5.9925096,28.639,78.708,9.405,84.25,0,0
17-08-2022 19:00,28,0,5.0845536,28.602,79.001,9.225,84.344,0,0
18-08-2022 05:05,6,0,1.0895472,26.162,93.221,9.896,100,0.177,0
18-08-2022 05:10,2,0,0.3631824,26.124,93.373,9.923,100,0.493,0
18-08-2022 05:15,2,0,0.3631824,26.087,93.424,9.995,100,1.012,0
18-08-2022 05:20,3,0,0.5447736,26.052,93.385,10.1,100,1.729,0
18-08-2022 05:25,5,0,0.907956,26.022,93.266,10.231,100,2.635,0
18-08-2022 05:30,4,0,0.7263648,25.996,93.077,10.378,100,3.725,0
18-08-2022 05:35,2,0,0.3631824,25.975,92.827,10.531,100,4.992,0
18-08-2022 05:40,1,0,0.1815912,25.962,92.525,10.683,100,6.429,0
18-08-2022 05:45,2,0,0.3631824,25.957,92.182,10.823,100,8.029,0
18-08-2022 05:50,2,0,0.3631824,25.962,91.806,10.943,100,9.787,0
18-08-2022 05:55,3,0,0.5447736,25.977,91.409,11.033,100,11.695,0
18-08-2022 06:00,2,0,0.3631824,26.004,90.998,11.085,100,14.357,0
18-08-2022 06:05,1,0,0.1815912,26.043,90.58,11.095,100,18.892,0
18-08-2022 06:10,4,0,0.7263648,26.095,90.155,11.064,100,26.272,0
18-08-2022 06:15,2,0,0.3631824,26.159,89.722,10.997,100,36.709,0
18-08-2022 06:20,3,0,0.5447736,26.235,89.278,10.899,100,49.754,0
18-08-2022 06:25,2,0,0.3631824,26.322,88.82,10.776,100,64.962,0
18-08-2022 06:30,5,0,0.907956,26.419,88.345,10.634,100,81.883,0
18-08-2022 06:35,3,0,0.5447736,26.527,87.851,10.48,100,100.07,0
18-08-2022 06:40,2,0,0.3631824,26.644,87.334,10.317,100,119.075,0
18-08-2022 06:45,2,0,0.3631824,26.771,86.792,10.153,100,138.451,0
18-08-2022 06:55,1,0,0.1815912,27.051,85.622,9.842,100,176.525,0
18-08-2022 07:00,1,0,0.1815912,27.202,84.988,9.707,100,194.778,0
18-08-2022 07:05,2,0,0.3631824,27.362,84.318,9.59,100,213.027,0
18-08-2022 07:10,9,0,1.6343208,27.528,83.61,9.494,100,231.878,0
18-08-2022 07:15,2,0,0.3631824,27.701,82.861,9.417,100,251.577,0
18-08-2022 07:20,10,0,1.815912,27.881,82.071,9.36,100,271.95,0
18-08-2022 07:25,12,0,2.1790944,28.066,81.235,9.321,100,292.822,0
18-08-2022 07:30,16,0,2.9054592,28.257,80.354,9.3,100,314.018,0
18-08-2022 07:35,22,0,3.9950064,28.453,79.424,9.295,100,335.363,0
18-08-2022 07:40,26,0,4.7213712,28.655,78.444,9.307,100,356.682,0
18-08-2022 07:45,35,0,6.355692,28.86,77.412,9.335,100,377.8,0
18-08-2022 07:50,46,0,8.3531952,29.07,76.325,9.378,100,398.542,0
18-08-2022 07:55,52,0,9.4427424,29.284,75.182,9.434,100,418.734,0
18-08-2022 08:00,77,0,13.9825224,29.501,73.981,9.504,100,438.371,0
18-08-2022 08:05,77,0,13.9825224,29.721,72.726,9.587,100,457.644,0
18-08-2022 08:10,79,0,14.3457048,29.942,71.426,9.681,100,476.781,0
18-08-2022 08:15,95,0,17.251164,30.165,70.094,9.785,100,495.873,0
18-08-2022 08:20,106,0,19.2486672,30.387,68.745,9.899,100,514.854,0
18-08-2022 08:25,138,0,25.0595856,30.607,67.392,10.02,100,533.656,0
18-08-2022 08:30,213,0,38.6789256,30.824,66.05,10.149,100,552.213,0
18-08-2022 08:35,240,0,43.581888,31.036,64.734,10.283,100,570.458,0
18-08-2022 08:40,278,0,50.4823536,31.244,63.458,10.422,100,588.324,0
18-08-2022 08:50,165,0,29.962548,31.638,61.083,10.709,100,622.652,0
18-08-2022 08:55,271,0,49.2112152,31.822,60.011,10.854,100,638.98,0
18-08-2022 09:00,313,0,56.8380456,31.996,59.036,10.999,100,654.79,0
18-08-2022 09:05,372,0,67.5519264,32.16,58.162,11.144,100,670.264,0
18-08-2022 09:10,389,0,70.6389768,32.313,57.388,11.286,100,685.574,0
18-08-2022 09:15,416,0,75.5419392,32.457,56.705,11.426,100,700.752,0
18-08-2022 09:20,397,0,72.0917064,32.593,56.103,11.564,100,715.698,0
18-08-2022 09:25,423,0,76.8130776,32.721,55.573,11.698,100,730.313,0
18-08-2022 09:30,398,50.85,72.2732976,32.843,55.103,11.828,100,744.498,0
18-08-2022 09:35,484,65.21,87.8901408,32.959,54.684,11.953,100,758.155,0
18-08-2022 09:40,532,71.46,96.6065184,33.072,54.305,12.074,100,771.183,0
18-08-2022 09:45,548,72.99,99.5119776,33.181,53.957,12.189,100,783.483,0
18-08-2022 09:50,571,75.81,103.6885752,33.288,53.63,12.299,100,794.956,0
18-08-2022 09:55,572,75.38,103.8701664,33.394,53.313,12.402,100,805.503,0
18-08-2022 10:00,577,75.82,104.7781224,33.5,52.998,12.497,100,815.273,0
18-08-2022 10:05,570,75.2,103.506984,33.606,52.678,12.585,100,824.641,0
18-08-2022 10:10,579,75.93,105.1413048,33.713,52.355,12.665,100,833.953,0
18-08-2022 10:15,602,78.95,109.3179024,33.818,52.033,12.734,100,843.277,0
18-08-2022 10:20,506,64.19,91.8851472,33.922,51.717,12.792,100,852.422,0
18-08-2022 10:25,523,67.93,94.9721976,34.024,51.411,12.837,100,861.197,0
18-08-2022 10:30,615,78.58,111.678588,34.122,51.122,12.869,100,869.413,0
18-08-2022 10:35,631,80.01,114.5840472,34.216,50.854,12.885,100,876.877,0
18-08-2022 10:40,655,82.54,118.942236,34.305,50.613,12.884,100,883.401,0
18-08-2022 10:45,726,91.26,131.8352112,34.389,50.403,12.866,100,888.792,0
18-08-2022 10:55,755,92.7,137.101356,34.535,50.101,12.772,100,895.417,0
18-08-2022 11:00,776,94.22,140.9147712,34.597,50.017,12.692,100,895.867,0
18-08-2022 11:05,814,98.34,147.8152368,34.65,49.979,12.589,100,893.418,0
18-08-2022 11:10,838,100.14,152.1734256,34.695,49.982,12.46,100,887.58,0
18-08-2022 11:15,836,101.35,151.8102432,34.733,50.017,12.301,100,878.567,0
18-08-2022 11:25,863,103.5,156.7132056,34.79,50.138,11.881,100,853.878,0
18-08-2022 11:30,869,105.04,157.8027528,34.812,50.202,11.612,100,839.635,0
18-08-2022 11:35,896,104.6,162.7057152,34.83,50.255,11.301,100,825.082,0
18-08-2022 11:40,882,105.2,160.1634384,34.846,50.286,10.943,100,810.935,0
18-08-2022 11:45,892,106.74,161.9793504,34.86,50.284,10.535,100,797.91,0
18-08-2022 11:55,897,106.33,162.8873064,34.886,50.139,9.557,100,778.09,0
18-08-2022 12:00,906,106.71,164.5216272,34.901,49.977,8.98,100,772.149,0
18-08-2022 12:05,914,107.19,165.9743568,34.916,49.754,8.35,100,768.265,0
18-08-2022 12:10,927,109.04,168.3350424,34.93,49.485,7.68,100,765.521,0
18-08-2022 12:15,933,109.15,169.4245896,34.941,49.195,6.99,100,763.294,0
18-08-2022 12:20,946,110.48,171.7852752,34.947,48.91,6.302,100,761.447,0
18-08-2022 12:25,955,110.59,173.419596,34.944,48.658,5.637,100,759.844,0
18-08-2022 12:30,948,110.4,172.1484576,34.932,48.466,5.017,100,758.347,0
18-08-2022 12:40,965,109.55,175.235508,34.864,48.37,4.001,100,755.122,0
18-08-2022 12:45,974,111.02,176.8698288,34.804,48.519,3.647,100,753.121,0
18-08-2022 12:50,969,111.38,175.9618728,34.723,48.836,3.426,100,750.677,0
18-08-2022 12:55,965,110.39,175.235508,34.62,49.349,3.358,100,747.654,0
18-08-2022 13:05,961,109.44,174.5091432,34.337,51.032,3.745,100,733.171,0
18-08-2022 13:10,956,109.17,173.6011872,34.16,52.188,4.193,100,717.559,0
18-08-2022 13:15,971,110.88,176.3250552,33.965,53.509,4.781,100,695.874,0
18-08-2022 13:20,977,112.1,177.4146024,33.756,54.953,5.478,100,669.72,0
18-08-2022 13:25,984,112.1,178.6857408,33.539,56.479,6.257,100,640.7,0
18-08-2022 13:30,1008,112.52,183.0439296,33.319,58.044,7.088,100,610.418,0
18-08-2022 13:35,982,111.66,178.3225584,33.101,59.606,7.942,100,580.477,0
18-08-2022 13:40,984,111.01,178.6857408,32.89,61.124,8.791,100,552.482,0
18-08-2022 13:45,978,109.75,177.5961936,32.69,62.556,9.605,100,528.035,0
18-08-2022 13:50,451,45.31,81.8976312,32.506,63.86,10.355,100,508.74,0
18-08-2022 13:55,976,110.57,177.2330112,32.345,64.994,11.013,100,496.201,0.005
18-08-2022 14:00,962,108.13,174.6907344,32.21,65.919,11.553,100,490.309,0.037
18-08-2022 14:05,978,108.9,177.5961936,32.103,66.618,11.96,100,488.878,0.039
18-08-2022 14:10,984,110.41,178.6857408,32.024,67.097,12.238,100,489.175,0.044
18-08-2022 14:15,995,108.52,180.683244,31.968,67.381,12.403,100,489.63,0.084
18-08-2022 14:20,383,71.28,69.5494296,31.932,67.5,12.474,100,490.204,0.085
18-08-2022 14:25,708,74.11,128.5665696,31.912,67.482,12.47,100,490.857,0.084
18-08-2022 14:30,660,68.65,119.850192,31.905,67.358,12.41,100,491.55,0.016
18-08-2022 14:35,282,31.88,51.2087184,31.905,67.157,12.313,100,492.243,0.026
18-08-2022 14:40,936,106.81,169.9693632,31.91,66.909,12.197,100,492.896,0.021
18-08-2022 14:45,928,103.37,168.5166336,31.916,66.643,12.082,100,493.47,0.027
18-08-2022 14:50,922,102.73,167.4270864,31.918,66.389,11.985,100,493.925,0.017
18-08-2022 14:55,894,99.76,162.3425328,31.912,66.176,11.927,100,494.222,0.013
18-08-2022 15:00,904,100.66,164.1584448,31.895,66.031,11.923,100,493.264,0.003
18-08-2022 15:05,919,102.85,166.8823128,31.866,65.97,11.982,100,489.117,0
18-08-2022 15:10,915,100.85,166.155948,31.824,65.992,12.098,100,480.176,0
18-08-2022 15:15,933,99.06,169.4245896,31.772,66.088,12.258,100,466.223,0
18-08-2022 15:20,309,33.42,56.1116808,31.711,66.242,12.444,100,448.205,0
18-08-2022 15:25,229,26.17,41.5843848,31.644,66.443,12.641,100,427.071,0
18-08-2022 15:30,272,32.23,49.3928064,31.573,66.675,12.833,100,403.768,0
18-08-2022 15:35,802,80.2,145.6361424,31.502,66.926,13.003,100,379.244,0
18-08-2022 15:40,309,36.99,56.1116808,31.431,67.182,13.136,100,354.447,0
18-08-2022 15:45,834,95.55,151.4470608,31.364,67.429,13.214,100,330.325,0
18-08-2022 15:50,770,86.1,139.825224,31.302,67.653,13.221,100,307.826,0
18-08-2022 15:55,279,33.3,50.6639448,31.248,67.841,13.142,100,287.898,0
18-08-2022 16:05,706,77.78,128.2033872,31.171,68.066,12.678,100,255.92,0
18-08-2022 16:10,249,26.63,45.2162088,31.148,68.101,12.296,100,242.253,0
18-08-2022 16:15,703,78.39,127.6586136,31.133,68.095,11.836,100,229.166,0
18-08-2022 16:20,694,77.47,126.0242928,31.124,68.059,11.319,100,216.588,0
18-08-2022 16:25,657,73.51,119.3054184,31.119,68.003,10.764,100,204.445,0
18-08-2022 16:30,629,62.6,114.2208648,31.115,67.94,10.192,100,192.663,0
18-08-2022 16:35,597,67.09,108.4099464,31.11,67.881,9.623,100,181.169,0
18-08-2022 16:40,353,37.35,64.1016936,31.102,67.836,9.078,100,169.889,0
18-08-2022 16:45,528,58.18,95.8801536,31.089,67.816,8.577,100,158.751,0
18-08-2022 16:50,538,61.12,97.6960656,31.069,67.834,8.14,100,147.68,0
18-08-2022 16:55,526,60.11,95.5169712,31.038,67.899,7.788,100,136.604,0
18-08-2022 17:00,381,36.41,69.1862472,30.996,68.022,7.54,100,125.251,0
18-08-2022 17:05,178,21.04,32.3232336,30.941,68.209,7.403,100,113.26,0
18-08-2022 17:10,225,27.59,40.85802,30.873,68.458,7.375,100,100.427,0
18-08-2022 17:15,381,42.89,69.1862472,30.795,68.764,7.44,100,86.906,0
18-08-2022 17:20,348,37.17,63.1937376,30.708,69.121,7.584,100,73.103,0
18-08-2022 17:25,158,17.52,28.6914096,30.613,69.521,7.791,100,59.422,0
18-08-2022 17:30,291,36.17,52.8430392,30.514,69.959,8.046,100,46.27,0
18-08-2022 17:35,142,16.19,25.7859504,30.411,70.427,8.331,100,34.05,0
18-08-2022 17:40,121,13.87,21.9725352,30.306,70.919,8.632,100,23.168,0
18-08-2022 17:45,268,29,48.6664416,30.201,71.429,8.933,100,14.029,0
18-08-2022 17:50,118,13.32,21.4277616,30.097,71.949,9.218,100,7.038,0
